"id","area_sqft","bedrooms","bathrooms","price","date","address","latitude","longitude"
"8199","626","1","1","626000","2023-05-18","1888 YORK AVENUE","49.27132","-123.14743"
"135483","436","1","1","408500","2023-04-05","1615 FRANCES STREET","49.27965","-123.07184"
"125897","439","1","1","553000","2023-04-17","5058 JOYCE STREET","49.2386","-123.03105"
"67639","1020","2","1","965000","2023-03-12","2410 CORNWALL AVENUE","49.27239","-123.16028"
"126169","575","1","1","680000","2023-03-27","2515 ONTARIO STREET","49.26274","-123.10559"
"136555","849","2","2","1235000","2023-03-07","1480 HOWE STREET","49.27489","-123.13117"
"8451","661","1","1","715800","2023-04-05","1205 HOWE STREET","49.27776","-123.12779"
"18249","703","1","1","750000","2023-04-15","1367 ALBERNI STREET","49.2884929","-123.1284694"
"136187","583","1","1","728000","2023-05-08","1408 STRATHMORE MEWS","49.27268","-123.12662"
"27211","613","1","1","387000","2023-03-24","1850 COMOX STREET","49.28897","-123.14078"
"156056","1267","2","2","1273000","2023-04-09","909 BURRARD STREET","49.28243","-123.1253"
"87189","775","2","2","866000","2023-03-13","8031 NUNAVUT LANE","49.21199","-123.11665"
"126058","710","1","1","630000","2023-03-08","1177 HORNBY STREET","49.27884","-123.12806"
"155712","890","2","2","737000","2023-03-07","3651 FOSTER AVENUE","49.23441","-123.02583"
"116787","2328","3","3","3500000","2023-05-18","1863 ALBERNI STREET","49.29277","-123.13474"
"57828","1468","2","3","1825000","2023-03-20","1530 8TH AVENUE W","49.26428","-123.13981"
"136342","820","1","1","835000","2023-03-06","1540 2ND AVENUE W","49.26942","-123.13984"
"47498","531","1","1","680000","2023-03-21","833 HOMER STREET","49.2794","-123.11773"
"67265","555","1","1","652000","2023-03-25","1068 HORNBY STREET","49.27964","-123.12574"
"135989","436","0","1","605000","2023-03-10","1289 HORNBY STREET","49.2775437","-123.1297574"
"136285","685","1","1","780000","2023-03-07","1833 CROWE STREET","49.26855","-123.1127"
"28279","877","2","2","1180000","2023-03-17","1480 HOWE STREET","49.27489","-123.13117"
"77540","1018","2","1","925000","2023-03-06","1128 QUEBEC STREET","49.27465","-123.10114"
"135708","407","0","1","537000","2023-03-17","1188 RICHARDS STREET","49.27599","-123.12352"
"47377","553","1","1","625000","2023-03-14","1249 GRANVILLE STREET","49.27684","-123.1273"
"107011","1380","3","0","1728000","2023-05-23","5033 CAMBIE STREET","49.2394493","-123.1176067"
"67425","881","1","1","760000","2023-05-13","2189 42ND AVENUE W","49.23395","-123.15781"
"145883","579","1","1","670000","2023-04-28","822 SEYMOUR STREET","49.2804","-123.1189"
"155246","530","1","1","525000","2023-04-16","1270 ROBSON STREET","49.28659","-123.1286"
"18244","643","1","1","705000","2023-05-06","1199 SEYMOUR STREET","49.27706","-123.12504"
"28096","829","2","1","829900","2023-03-10","1127 BARCLAY STREET","49.28396","-123.12759"
"38052","1025","2","2","1005000","2023-03-09","1783 MANITOBA STREET","49.2696","-123.10728"
"76934","631","1","1","585000","2023-03-13","4338 COMMERCIAL STREET","49.24593","-123.06748"
"8615","851","2","2","825500","2023-03-07","863 16TH AVENUE W","49.25731","-123.12372"
"47915","987","2","2","1138000","2023-03-12","159 2ND AVENUE W","49.2696","-123.10851"
"96836","760","2","2","792000","2023-04-12","8131 NUNAVUT LANE","49.21134","-123.11653"
"67167","627","1","1","615000","2023-03-15","518 BEATTY STREET","49.2808","-123.10868"
"77670","1131","2","2","1385000","2023-04-24","1420 GEORGIA STREET W","49.28901","-123.12897"
"155513","615","1","1","620000","2023-03-15","955 HASTINGS STREET E","49.281166","-123.0833415"
"116443","690","1","1","778000","2023-04-29","5115 CAMBIE STREET","49.2387615","-123.1168295"
"146109","900","1","1","840000","2023-03-23","2445 3RD AVENUE W","49.2694","-123.16086"
"146154","831","2","2","865000","2023-05-22","989 RICHARDS STREET","49.27834","-123.12088"
"18066","766","1","1","640000","2023-03-19","360 36TH AVENUE E","49.23764","-123.0986"
"126534","875","2","2","925000","2023-03-27","1050 SMITHE STREET","49.28321","-123.12559"
"155780","771","2","2","789900","2023-03-31","5058 JOYCE STREET","49.2386","-123.03105"
"116456","693","1","1","781500","2023-03-14","1650 7TH AVENUE W","49.26515","-123.14206"
"96842","735","1","1","763000","2023-03-27","1133 HOMER STREET","49.27619","-123.12245"
"135697","535","0","1","541500","2023-04-06","3278 HEATHER STREET","49.25658","-123.11972"
"146336","1090","2","2","1597000","2023-03-09","389 59TH AVENUE W","49.2170349","-123.1130417"
"126492","911","2","2","861890","2023-03-18","8538 RIVER DISTRICT CROSSING","49.20607","-123.03027"
"76553","620","1","1","435000","2023-03-16","1330 HARWOOD STREET","49.28165","-123.13807"
"96530","531","1","1","621000","2023-04-24","8131 NUNAVUT LANE","49.21134","-123.11653"
"86906","892","2","2","683000","2023-03-08","8430 JELLICOE STREET","49.20712","-123.04676"
"135988","711","1","1","610000","2023-03-14","1930 3RD AVENUE W","49.26867","-123.1487"
"87361","1289","2","2","1340000","2023-03-12","1225 BARCLAY STREET","49.28506","-123.12925"
"8228","565","1","1","640000","2023-03-31","3438 SAWMILL CRESCENT","49.20579","-123.03275"
"126529","737","1","1","915000","2023-05-08","128 ATHLETES WAY","49.27113","-123.10756"
"77369","694","2","1","760000","2023-03-10","688 19TH AVENUE E","49.2536151","-123.0902825"
"77286","645","2","2","737500","2023-03-12","2025 STEPHENS STREET","49.26807","-123.16671"
"47229","1120","2","2","598000","2023-03-14","8772 MARINE DRIVE SW","49.20611","-123.14184"
"155509","716","1","1","624000","2023-03-10","1844 7TH AVENUE W","49.26521","-123.1468"
"8465","700","1","1","748000","2023-03-14","298 11TH AVENUE E","49.26083","-123.09889"
"136325","712","2","1","835000","2023-06-19","488 MARINE DRIVE SW","49.2101609","-123.1167354"
"116552","1025","2","2","882000","2023-03-20","5770 OAK STREET","49.23342","-123.12761"
"37894","834","2","2","845000","2023-04-13","3538 SAWMILL CRESCENT","49.20537","-123.02923"
"106956","989","3","2","1270328","2023-04-25","455 MARINE DRIVE SW","49.2109086","-123.1156741"
"96846","910","2","2","785000","2023-03-13","3498 MARINE WAY","49.206639","-123.0305626"
"136289","880","2","2","775000","2023-03-08","3583 CROWLEY DRIVE","49.23597","-123.02798"
"67271","748","1","1","665000","2023-03-14","2105 42ND AVENUE W","49.23395","-123.156"
"97111","1171","2","2","1270000","2023-03-10","788 14 AVENUE W","49.25836","-123.12158"
"105848","439","1","1","395000","2023-04-26","138 HASTINGS STREET E","49.28106","-123.10116"
"116174","606","1","1","620000","2023-03-14","1199 SEYMOUR STREET","49.27706","-123.12504"
"27507","490","1","1","542000","2023-03-13","488 MARINE DRIVE SW","49.2101609","-123.1167354"
"67686","920","2","2","1146000","2023-03-13","688 ABBOTT STREET","49.27916","-123.10704"
"145792","505","1","1","600000","2023-03-09","8181 CHESTER STREET","49.2112434","-123.0897631"
"136200","603","1","1","724000","2023-04-01","1887 CROWE STREET","49.26828","-123.11225"
"37553","509","1","1","635000","2023-03-14","928 BEATTY STREET","49.27583","-123.11563"
"8542","713","1","1","787500","2023-03-31","1635 3RD AVENUE W","49.26909","-123.1419"
"146053","656","1","1","775000","2023-03-29","1211 MELVILLE STREET","49.28839","-123.1244"
"28205","910","2","2","990000","2023-03-20","788 RICHARDS STREET","49.28039","-123.1172"
"106589","709","2","2","719000","2023-03-21","1283 HOWE STREET","49.27709","-123.12894"
"18178","661","1","1","670000","2023-03-14","1010 CHILCO STREET","49.29088","-123.14168"
"47606","613","1","1","705000","2023-03-13","8 ATHLETES WAY","49.27139","-123.1049"
"28093","1081","2","2","835000","2023-03-14","5650 OAK STREET","49.23472","-123.12761"
"106577","509","1","1","730000","2023-04-13","777 RICHARDS STREET","49.28045","-123.11804"
"27756","743","1","1","650000","2023-03-12","3264 OAK STREET","49.2565","-123.12683"
"57085","743","2","1","599900","2023-03-11","3480 YARDLEY AVENUE","49.23995","-123.03185"
"86663","567","1","1","570000","2023-03-21","2680 4TH AVENUE W","49.26806","-123.16577"
"77190","594","1","1","685000","2023-03-10","1887 CROWE STREET","49.26828","-123.11225"
"136207","716","1","1","750000","2023-03-26","1133 HOMER STREET","49.27619","-123.12245"
"77072","856","2","2","640000","2023-03-09","1550 MARINE DRIVE SW","49.20822","-123.14268"
"115566","637","1","1","322000","2023-03-21","36 14TH AVENUE E","49.25817","-123.10438"
"106976","1056","2","2","1368000","2023-03-20","193 AQUARIUS MEWS","49.27392","-123.11815"
"77366","729","1","1","800000","2023-03-26","480 ROBSON STREET","49.2798","-123.11794"
"77423","692","1","1","847500","2023-04-24","1661 ONTARIO STREET","49.27075","-123.10572"
"116588","899","3","2","905000","2023-03-12","550 TAYLOR STREET","49.27978","-123.10558"
"57086","632","1","1","570000","2023-03-12","108 CORDOVA STREET W","49.28262","-123.10796"
"126175","731","2","2","659888","2023-03-14","4882 SLOCAN STREET","49.2401073","-123.0537536"
"126698","1124","2","2","1559000","2023-05-08","1438 RICHARDS STREET","49.27337","-123.12764"
"87126","723","1","1","825000","2023-03-19","33 SMITHE STREET","49.27444","-123.11196"
"8610","934","2","1","800000","2023-03-27","233 ROBSON STREET","49.27851","-123.115"
"8827","884","1","1","1240000","2023-04-12","918 COOPERAGE WAY","49.27418","-123.11251"
"106149","468","1","1","547000","2023-03-28","489 INTERURBAN WAY","49.209372","-123.1156928"
"126178","612","1","1","690000","2023-03-15","939 EXPO BOULEVARD","49.2756495","-123.1151362"
"154950","409","0","1","386000","2023-04-18","3520 CROWLEY DRIVE","49.23574","-123.02947"
"106647","913","2","2","759000","2023-05-08","3281 KENT AVENUE NORTH E","49.20669","-123.03769"
"145894","654","1","1","670000","2023-04-06","788 HAMILTON STREET","49.27874","-123.11502"
"37761","587","1","1","728000","2023-04-06","433 MARINE DRIVE SW","49.2111175","-123.1150628"
"126162","888","2","1","670000","2023-04-01","2405 KAMLOOPS STREET","49.26264","-123.05513"
"96417","675","1","1","595000","2023-03-13","1435 NELSON STREET","49.28636","-123.13352"
"106507","639","1","1","674000","2023-03-16","788 HAMILTON STREET","49.27874","-123.11502"
"47605","558","1","1","730000","2023-03-17","38 1ST AVENUE W","49.2700551","-123.105305"
"77246","900","2","2","745000","2023-06-28","3162 RIVERWALK AVENUE","49.20565","-123.04086"
"67506","890","2","2","808500","2023-04-16","2320 W 40TH AVENUE","49.23544","-123.16031"
"8781","867","2","2","1052000","2023-04-03","1055 RICHARDS STREET","49.27757","-123.12227"
"57832","2070","2","3","1975000","2023-03-12","1685 14TH AVENUE W","49.25924","-123.14327"
"77173","570","1","1","660000","2023-05-01","6733 CAMBIE STREET","49.22391","-123.11719"
"47738","880","2","1","819000","2023-03-10","1274 BARCLAY STREET","49.28511","-123.13059"
"106948","988","2","2","1221000","2023-03-14","688 ABBOTT STREET","49.27916","-123.10704"
"8356","506","1","1","665000","2023-04-03","977 MAINLAND STREET","49.27757","-123.11854"
"155789","664","1","1","750000","2023-03-19","110 SWITCHMEN STREET","49.27081","-123.10152"
"67775","1368","2","2","2100000","2023-06-15","667 HOWE STREET","49.28371","-123.11903"
"126170","795","2","2","688000","2023-03-25","1838 RENFREW STREET","49.26821","-123.04378"
"77592","995","2","2","1048000","2023-05-19","8555 GRANVILLE STREET","49.20929","-123.14129"
"67007","530","1","1","590000","2023-03-31","5058 JOYCE STREET","49.2386","-123.03105"
"77189","595","1","1","673000","2023-03-16","3438 SAWMILL CRESCENT","49.20579","-123.03275"
"47671","646","1","1","750000","2023-03-12","1690 8TH AVENUE W","49.26432","-123.14293"
"67435","944","2","2","780000","2023-03-30","3289 RIVERWALK AVENUE","49.20581","-123.03784"
"57327","559","1","1","680000","2023-03-16","888 HOMER STREET","49.27847","-123.11806"
"126613","1112","2","2","1100000","2023-04-18","1228 MARINASIDE CRESCENT","49.27208","-123.12038"
"67774","1622","3","3","2100000","2023-07-23","375 59TH AVENUE W","49.21734","-123.11267"
"47493","590","1","1","698000","2023-03-20","68 SMITHE STREET","49.27495","-123.11408"
"136201","775","1","1","732500","2023-03-26","546 BEATTY STREET","49.2805","-123.10908"
"146341","1071","2","2","1675500","2023-03-20","1020 HARWOOD STREET","49.27776","-123.13215"
"56925","784","2","1","535000","2023-03-25","1330 HARWOOD STREET","49.28165","-123.13807"
"28301","987","2","2","1299000","2023-05-27","688 ABBOTT STREET","49.27916","-123.10704"
"28090","816","2","1","828000","2023-04-12","111 GEORGIA STREET W","49.2782109","-123.1111121"
"136206","681","1","1","721000","2023-03-20","689 ABBOTT STREET","49.2788324","-123.1077449"
"86196","547","1","1","331250","2023-03-20","1219 HARWOOD STREET","49.2808","-123.13562"
"146104","978","1","1","815000","2023-04-26","1238 SEYMOUR STREET","49.27578","-123.12576"
"146233","811","2","2","1000000","2023-03-21","188 32ND AVENUE E","49.2418","-123.10183"
"126526","747","2","2","938000","2023-05-11","1775 QUEBEC STREET","49.2695","-123.10302"
"87180","562","1","1","856000","2023-04-26","1289 HORNBY STREET","49.2775437","-123.1297574"
"86996","668","1","1","705000","2023-03-16","2120 2ND AVENUE W","49.26963","-123.15329"
"145654","526","1","1","585000","2023-04-14","5058 JOYCE STREET","49.2386","-123.03105"
"37249","462","1","1","543000","2023-05-20","1367 ALBERNI STREET","49.2884929","-123.1284694"
"27387","522","1","1","475000","2023-03-18","830 7TH AVENUE E","49.2641719","-123.0864551"
"27283","425","0","1","430000","2023-03-21","3588 CROWLEY DRIVE","49.23538","-123.02872"
"116255","562","1","1","653500","2023-05-02","2408 GRANT STREET","49.27103","-123.05615"
"67697","765","2","2","1195000","2023-03-20","1289 HORNBY STREET","49.2775437","-123.1297574"
"116014","482","0","1","590000","2023-04-17","2888 CAMBIE STREET","49.25975","-123.11473"
"8177","622","2","1","650000","2023-07-13","5058 JOYCE STREET","49.2386","-123.03105"
"87125","740","2","2","830000","2023-03-23","1295 RICHARDS STREET","49.27531","-123.12564"
"28293","1028","2","2","1240000","2023-03-26","1383 MARINASIDE CRESCENT","49.27177","-123.12209"
"28083","741","1","1","845000","2023-05-10","1495 RICHARDS STREET","49.27362","-123.12812"
"156013","1162","2","2","1100000","2023-03-27","1050 BURRARD STREET","49.27986","-123.12661"
"27622","478","0","1","595000","2023-04-27","501 PACIFIC STREET","49.27434","-123.12714"
"38049","871","2","2","1019500","2023-03-27","821 CAMBIE STREET","49.2781","-123.11563"
"67027","720","1","1","599000","2023-03-17","2009 HASTINGS STREET E","49.28145","-123.06341"
"48014","1443","2","2","2600000","2023-05-09","590 NICOLA STREET","49.29054","-123.12797"
"96555","652","1","1","615000","2023-03-18","228 4TH AVENUE E","49.26704","-123.09974"
"125914","534","1","1","555000","2023-03-21","4818 ELDORADO MEWS","49.2411677","-123.0575238"
"77188","556","1","1","675000","2023-03-17","1088 RICHARDS STREET","49.2771","-123.12187"
"145979","727","1","1","720000","2023-03-21","68 SMITHE STREET","49.27495","-123.11408"
"38116","1177","2","2","1282400","2023-04-01","181 1ST AVENUE W","49.2703849","-123.1087353"
"8740","902","2","2","978800","2023-03-18","1255 SEYMOUR STREET","49.27604","-123.12647"
"106502","552","1","1","680000","2023-04-06","1283 HOWE STREET","49.27709","-123.12894"
"57566","872","2","2","820000","2023-03-21","1238 MELVILLE STREET","49.28822","-123.12536"
"126536","944","2","1","913000","2023-03-19","1020 HARWOOD STREET","49.27776","-123.13215"
"27969","687","1","1","732500","2023-03-20","3456 COMMERCIAL STREET","49.25329","-123.06778"
"57419","719","2","1","722000","2023-03-26","983 HASTINGS STREET E","49.2811556","-123.0826572"
"37760","602","1","1","720000","2023-03-26","888 HOMER STREET","49.27847","-123.11806"
"61527","988","2","2","895000","2023-05-08","2580 TOLMIE STREET","49.26413","-123.21176"
"136283","943","2","1","773500","2023-03-27","710 6TH AVENUE E","49.26496","-123.08873"
"116783","1764","3","3","2699000","2023-05-05","1111 RICHARDS STREET","49.27692","-123.12324"
"97051","1236","2","2","1055000","2023-03-23","444 49TH AVENUE W","49.22572","-123.11562"
"48006","1545","2","2","2150000","2023-04-05","1835 MORTON AVENUE","49.28814","-123.14164"
"8079","664","1","1","583000","2023-03-28","3663 CROWLEY DRIVE","49.23558","-123.02718"
"146110","825","1","2","838000","2023-03-18","1631 VINE STREET","49.27118","-123.15784"
"27501","730","1","1","527500","2023-03-22","2935 SPRUCE STREET","49.25941","-123.12959"
"67166","639","1","1","620555","2023-03-21","1738 FRANCES STREET","49.2791","-123.06957"
"96669","571","1","1","699900","2023-03-17","1009 HARWOOD STREET","49.27807","-123.13131"
"87062","787","2","1","757000","2023-03-20","1823 GEORGIA STREET E","49.2787","-123.06786"
"76911","571","1","1","597500","2023-04-25","108 CORDOVA STREET W","49.28262","-123.10796"
"57076","500","1","1","580000","2023-04-02","822 HOMER STREET","49.27905","-123.11695"
"136209","775","2","2","745000","2023-03-15","2102 38TH AVENUE W","49.23705","-123.15585"
"146166","1040","2","2","855000","2023-03-18","3138 RIVERWALK AVENUE","49.20565","-123.04086"
"67488","724","1","1","810000","2023-05-08","1438 RICHARDS STREET","49.27337","-123.12764"
"66864","527","1","1","540000","2023-03-21","2120 2ND AVENUE W","49.26963","-123.15329"
"87056","858","1","1","777000","2023-04-04","1238 HOMER STREET","49.27461","-123.12369"
"28207","765","2","2","995000","2023-03-21","909 MAINLAND STREET","49.277704","-123.1178962"
"97013","871","1","2","969000","2023-03-17","1515 2ND AVENUE W","49.26981","-123.13863"
